Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
50196744,Know My Name,Chanel Miller,"Miller, Chanel",,"=""0735223718""","=""9780735223714""",0,4.71,Viking,ebook,368,2019,2019,,2020/12/21,to-read,to-read (#358),to-read,,,,0,,,0,,,,,
43923951,Such a Fun Age,Kiley Reid,"Reid, Kiley",,"=""052554190X""","=""9780525541905""",4,3.85,G.P. Putnam's Sons,Hardcover,310,2019,2019,,2020/12/20,,,read,,,,1,,,0,,,,,
36288143,Brotopia: Breaking Up the Boys' Club of Silicon Valley,Emily  Chang,"Chang, Emily",,"=""""","=""""",0,4.01,Portfolio,Kindle Edition,317,2018,2018,,2020/03/08,to-read,to-read (#357),to-read,,,,0,,,0,,,,,
18626849,Stories of Your Life and Others,Ted Chiang,"Chiang, Ted",,"=""""","=""""",0,4.23,Vintage,Kindle Edition,285,2010,2002,,2020/10/17,"sci-fi, currently-reading","sci-fi (#8), currently-reading (#2)",currently-reading,,,,1,,,0,,,,,
45932891,"One of Us Is Next (One of Us Is Lying, #2)",Karen M. McManus,"McManus, Karen M.",,"=""""","=""""",3,4.03,Delacorte Press,Kindle Edition,374,2020,2020,2020/12/16,2020/12/14,,,read,,,,1,,,0,,,,,
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""075640407X""","=""9780756404079""",0,4.52,Penguin Group DAW,Hardcover,662,2007,2007,,2020/12/16,to-read,to-read (#356),to-read,,,,0,,,0,,,,,
43884209,"Get a Life, Chloe Brown (The Brown Sisters, #1)",Talia Hibbert,"Hibbert, Talia",,"=""0062941208""","=""9780062941206""",0,3.86,Avon,Paperback,373,2019,2019,,2020/12/13,to-read,to-read (#355),to-read,,,,0,,,0,,,,,
12000020,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,"=""1442408928""","=""9781442408920""",0,4.33,Simon & Schuster Books for Young Readers,Hardcover,359,2012,2012,,2020/12/13,to-read,to-read (#354),to-read,,,,0,,,0,,,,,
16004181,Amatka,Karin Tidbeck,"Tidbeck, Karin",,"=""9186843540""","=""9789186843540""",0,3.79,Mix Förlag,Hardcover,224,2012,2012,,2020/12/13,to-read,to-read (#353),to-read,,,,0,,,0,,,,,
50520832,Room-maid,Sariah Wilson,"Wilson, Sariah",,"=""""","=""""",2,3.87,Montlake,Kindle Edition,301,2020,2020,2020/12/12,2020/12/11,,,read,,,,1,,,0,,,,,
51170419,One to Watch,Kate Stayman-London,"Stayman-London, Kate",,"=""""","=""""",3,4.02,The Dial Press,Kindle Edition,424,2020,2020,2020/12/09,2020/12/01,,,read,,,,1,,,0,,,,,
31373633,And Every Morning the Way Home Gets Longer and Longer,Fredrik Backman,"Backman, Fredrik",,"=""""","=""""",0,4.30,Atria Books,Kindle Edition,97,2016,2015,,2020/12/08,to-read,to-read (#352),to-read,,,,0,,,0,,,,,
51285366,The House of Kennedy,James Patterson,"Patterson, James",Cynthia Fagen,"=""0316454486""","=""9780316454483""",0,3.90,"Little, Brown and Company",Hardcover,432,2020,2020,,2020/12/08,to-read,to-read (#351),to-read,,,,0,,,0,,,,,
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""163557563X""","=""9781635575637""",0,4.35,Bloomsbury,Hardcover,245,2020,2020,,2020/12/08,to-read,to-read (#350),to-read,,,,0,,,0,,,,,
55359022,A Promised Land,Barack Obama,"Obama, Barack",,"=""1524763160""","=""9781524763169""",0,4.44,Crown Publishing Group,Hardcover,751,2020,2020,,2020/12/08,to-read,to-read (#349),to-read,,,,0,,,0,,,,,
51152447,Caste: The Origins of Our Discontents,Isabel Wilkerson,"Wilkerson, Isabel",,"=""0593230256""","=""9780593230251""",0,4.60,Random House,Hardcover,496,2020,2020,,2020/12/07,to-read,to-read (#348),to-read,,,,0,,,0,,,,,
25852784,Evicted: Poverty and Profit in the American City,Matthew Desmond,"Desmond, Matthew",,"=""0553447432""","=""9780553447439""",0,4.47,Crown Publishers,Hardcover,418,2016,2016,,2020/12/07,to-read,to-read (#347),to-read,,,,0,,,0,,,,,
44279312,Personality Isn't Permanent: Break Free from Self-Limiting Beliefs and Rewrite Your Story,Benjamin P. Hardy,"Hardy, Benjamin P.",,"=""0593083318""","=""9780593083314""",0,4.26,Portfolio,Kindle Edition,272,2020,2020,,2020/12/07,"to-read, self-improvement","to-read (#346), self-improvement (#22)",to-read,,,,0,,,0,,,,,
55710304,Exhalation,Ted Chiang,"Chiang, Ted",,"=""""","=""""",5,4.27,Vintage,Kindle Edition,362,2019,2019,2020/12/06,2020/11/28,,,read,,,,1,,,0,,,,,
50358031,Leave the World Behind,Rumaan Alam,"Alam, Rumaan",,"=""0062667637""","=""9780062667632""",2,3.36,Ecco,Hardcover,241,2020,2020,2020/12/05,2020/11/03,,,read,,,,1,,,0,,,,,
36271896,Persuasion,Jane Austen,"Austen, Jane",,"=""""","=""""",0,4.14,AmazonClassics,Kindle Edition,259,2017,1818,,2020/03/16,"2020, to-read","2020 (#5), to-read (#345)",to-read,,,,0,,,0,,,,,
36687229,Hood Feminism: Notes from the Women That a Movement Forgot,Mikki Kendall,"Kendall, Mikki",,"=""""","=""""",0,4.45,Viking,Hardcover,288,2020,2020,,2020/12/04,currently-reading,currently-reading (#1),currently-reading,,,,1,,,0,,,,,
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",0,4.31,Alfred A. Knopf,Hardcover,477,2013,2013,,2020/12/04,to-read,to-read (#344),to-read,,,,0,,,0,,,,,
27071490,Homegoing,Yaa Gyasi,"Gyasi, Yaa",,"=""1101947136""","=""9781101947135""",0,4.45,Alfred A. Knopf,Hardcover,305,2016,2016,,2020/12/01,to-read,to-read (#343),to-read,,,,0,,,0,,,,,
42833687,Things My Son Needs to Know about the World,Fredrik Backman,"Backman, Fredrik",Alice Menzies,"=""1501196863""","=""9781501196867""",3,3.96,Atria Books,Hardcover,208,2019,2012,2020/12/01,2020/11/13,,,read,,,,1,,,0,,,,,
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",,"=""0765387565""","=""9780765387561""",4,4.40,Tor Books,Hardcover,442,2020,2020,2020/12/01,2020/09/30,,,read,,,,1,,,0,,,,,
5771014,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else",Daniel Coyle,"Coyle, Daniel",John Farrell,"=""1598878735""","=""9781598878738""",0,4.08,HighBridge Company,Audio CD,288,2009,2009,,2020/11/30,to-read,to-read (#342),to-read,,,,0,,,0,,,,,
27213329,Grit: The Power of Passion and Perseverance,Angela Duckworth,"Duckworth, Angela",,"=""1443442313""","=""9781443442312""",0,4.09,Collins,Hardcover,277,2016,2016,,2020/11/30,"to-read, self-improvement","to-read (#341), self-improvement (#21)",to-read,,,,0,,,0,,,,,
45047384,The House in the Cerulean Sea,T.J. Klune,"Klune, T.J.",,"=""""","=""""",0,4.52,Tor Books,Kindle Edition,393,2020,2020,,2020/11/30,to-read,to-read (#340),to-read,,,,0,,,0,,,,,
41552709,The Uninhabitable Earth: Life After Warming,David Wallace-Wells,"Wallace-Wells, David",,"=""0525576703""","=""9780525576709""",0,4.08,Tim Duggan Books,Hardcover,310,2019,2019,,2020/11/30,to-read,to-read (#339),to-read,,,,0,,,0,,,,,
52754102,The Girl from Widow Hills,Megan Miranda,"Miranda, Megan",,"=""1501165429""","=""9781501165429""",0,3.70,Simon & Schuster,Hardcover,325,2020,2020,,2020/11/30,to-read,to-read (#338),to-read,,,,0,,,0,,,,,
35355005,Sre in Practice,David N. Blank-Edelman,"Blank-Edelman, David N.",,"=""1491978864""","=""9781491978863""",0,4.19,O'Reilly Media,Paperback,,2018,,,2020/11/29,"to-read, technical-growth","to-read (#337), technical-growth (#11)",to-read,,,,0,,,0,,,,,
34695798,Release It!: Design and Deploy Production-Ready Software,Michael T. Nygard,"Nygard, Michael T.",,"=""1680502395""","=""9781680502398""",0,4.25,Pragmatic Bookshelf,Paperback,356,2017,2007,,2020/11/29,"to-read, technical-growth","to-read (#336), technical-growth (#10)",to-read,,,,0,,,0,,,,,
27968891,Site Reliability Engineering: How Google Runs Production Systems,Betsy Beyer,"Beyer, Betsy","Chris     Jones, Jennifer Petoff, Niall Richard Murphy","=""149192912X""","=""9781491929124""",0,4.23,O'Reilly Media,Paperback,552,2016,2016,,2020/11/29,"to-read, technical-growth","to-read (#335), technical-growth (#9)",to-read,,,,0,,,0,,,,,
44936,Refactoring: Improving the Design of Existing Code,Martin Fowler,"Fowler, Martin","Kent Beck, Don Roberts, Erich Gamma","=""0201485672""","=""9780201485677""",0,4.25,Addison-Wesley Professional,Hardcover,431,1999,1999,,2020/11/29,"to-read, technical-growth","to-read (#334), technical-growth (#8)",to-read,,,,0,,,0,,,,,
13629,The Mythical Man-Month: Essays on Software Engineering,Frederick P. Brooks Jr.,"Jr., Frederick P. Brooks",,"=""0201835959""","=""9780201835953""",0,4.04,Addison-Wesley Professional,Paperback,322,1995,1975,,2020/11/29,"to-read, technical-growth","to-read (#333), technical-growth (#7)",to-read,,,,0,,,0,,,,,
20578311,BDD in Action: Behavior-driven development for the whole software lifecycle,John Ferguson Smart,"Smart, John Ferguson",,"=""161729165X""","=""9781617291654""",0,4.06,Manning Publications,Paperback,384,2014,2014,,2020/11/29,"to-read, technical-growth","to-read (#332), technical-growth (#6)",to-read,,,,0,,,0,,,,,
34921689,Domain Modeling Made Functional: Tackle Software Complexity with Domain-Driven Design and F#,Scott Wlaschin,"Wlaschin, Scott",,"=""1680502549""","=""9781680502541""",0,4.56,Pragmatic Bookshelf,Paperback,260,2017,,,2020/11/29,"to-read, technical-growth","to-read (#331), technical-growth (#5)",to-read,,,,0,,,0,,,,,
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt,"Hunt, Andy",Dave Thomas,"=""020161622X""","=""9780201616224""",0,4.32,Addison-Wesley Professional,Paperback,321,1999,1999,,2020/11/29,"to-read, technical-growth","to-read (#330), technical-growth (#4)",to-read,,,,0,,,0,,,,,
3735293,Clean Code: A Handbook of Agile Software Craftsmanship,Robert C. Martin,"Martin, Robert C.",,"=""0132350882""","=""9780132350884""",0,4.40,Prentice Hall,Paperback,434,2008,2007,,2020/06/08,"to-read, technical-growth","to-read (#157), technical-growth (#3)",to-read,,,,0,,,0,,,,,
23463279,Designing Data-Intensive Applications,Martin Kleppmann,"Kleppmann, Martin",,"=""""","=""""",0,4.72,O'Reilly,ebook,562,,2015,,2020/06/05,"to-read, technical-growth","to-read (#171), technical-growth (#2)",to-read,,,,0,,,0,,,,,
43699877,Mastering Distributed Tracing: Analyzing performance in microservices and complex systems,Yuri Shkuro,"Shkuro, Yuri",,"=""""","=""""",0,4.31,Packt Publishing,Kindle Edition,446,2019,,,2020/11/29,"to-read, technical-growth","to-read (#329), technical-growth (#1)",to-read,,,,0,,,0,,,,,
45163258,Such a Fun Age,Kiley Reid,"Reid, Kiley",,"=""""","=""""",3,3.85,G.P. Putnam's Sons,Kindle Edition,320,2019,2019,2020/11/28,2020/09/19,,,read,,,,1,,,0,,,,,
41940388,The Test,Sylvain Neuvel,"Neuvel, Sylvain",,"=""1250312833""","=""9781250312839""",0,3.86,St Martin's Press,Paperback,108,2019,2019,,2020/11/28,to-read,to-read (#328),to-read,,,,0,,,0,,,,,
52873094,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""""","=""""",4,3.75,Del Rey,Kindle Edition,304,2020,2020,2020/11/25,2020/09/25,,,read,,,,1,,,0,,,,,
50632648,The Devil and the Dark Water,Stuart Turton,"Turton, Stuart",,"=""""","=""""",3,3.94,Bloomsbury Publishing,Kindle Edition,576,2020,2020,,2020/11/23,,,read,,,,1,,,0,,,,,
53543088,The Devil and the Dark Water,Stuart Turton,"Turton, Stuart",,"=""""","=""""",4,3.94,Sourcebooks Landmark,Kindle Edition,498,2020,2020,2020/11/22,2020/10/07,,,read,,,,1,,,0,,,,,
10614,Misery,Stephen King,"King, Stephen",,"=""0450417395""","=""9780450417399""",0,4.17,New English Library,Paperback,370,1988,1987,,2020/11/19,to-read,to-read (#327),to-read,,,,0,,,0,,,,,
55548392,Dear Edward,Ann Napolitano,"Napolitano, Ann",,"=""198485478X""","=""9781984854780""",0,4.13,Dial Press,Hardcover,352,2019,2020,,2020/11/15,to-read,to-read (#326),to-read,,,,0,,,0,,,,,
27840861,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",0,4.58,Henry Holt and Company,Hardcover,546,2016,2016,,2020/11/14,to-read,to-read (#325),to-read,,,,0,,,0,,,,,
22294935,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",4,4.42,Henry Holt and Company,Kindle Edition,479,2015,2015,2020/11/14,2020/10/16,,,read,,,,1,,,0,,,,,
27161156,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J.D. Vance,"Vance, J.D.",,"=""0062300547""","=""9780062300546""",3,3.92,Harper,Hardcover,264,2016,2016,2020/11/13,2020/10/30,,,read,,,,1,,,0,,,,,
55581591,Nothing Like I Imagined (Except For Sometimes),Mindy Kaling,"Kaling, Mindy",,"=""""","=""""",4,4.23,Amazon,ebook,118,2020,,2020/11/09,2020/10/23,,,read,,,,1,,,0,,,,,
53568397,The Midnight Library,Matt Haig,"Haig, Matt",,"=""""","=""""",5,4.24,Viking ,Kindle Edition,304,2020,2020,2020/11/08,2020/10/21,,,read,,,,1,,,0,,,,,
49676965,Summer Frost,Blake Crouch,"Crouch, Blake",,"=""""","=""""",5,4.09,Amazon Original Stories,Kindle Edition,75,2019,2019,2020/11/07,2020/11/07,,,read,,,,1,,,0,,,,,
55230526,Elevated Economics: How Conscious Consumers Will Fuel the Future of Business,Richard Steel,"Steel, Richard",,"=""""","=""""",0,4.07,,Kindle Edition,226,2020,2020,,2020/11/07,to-read,to-read (#324),to-read,,,,0,,,0,,,,,
53914938,The Rose Code,Kate Quinn,"Quinn, Kate",,"=""0062943472""","=""9780062943477""",0,4.53,William Morrow Paperbacks,Paperback,656,2021,2021,,2020/11/07,to-read,to-read (#323),to-read,,,,0,,,0,,,,,
53138081,The Four Winds,Kristin Hannah,"Hannah, Kristin",,"=""1250178606""","=""9781250178602""",0,4.38,St. Martin's Press,Hardcover,464,2021,2021,,2020/11/07,to-read,to-read (#322),to-read,,,,0,,,0,,,,,
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.28,Orbit,Paperback,468,2015,2015,,2020/11/07,to-read,to-read (#321),to-read,,,,0,,,0,,,,,
25895524,"Red Sister (Book of the Ancestor, #1)",Mark  Lawrence,"Lawrence, Mark",,"=""1101988851""","=""9781101988855""",0,4.15,Ace,Hardcover,469,2017,2017,,2020/11/07,to-read,to-read (#320),to-read,,,,0,,,0,,,,,
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",0,3.99,Alfred A. Knopf Books for Young Readers,Hardcover,399,1996,1995,,2020/11/07,to-read,to-read (#319),to-read,,,,0,,,0,,,,,
49674113,The Last Conversation,Paul Tremblay,"Tremblay, Paul",,"=""""","=""""",4,3.75,Amazon Original Stories,Kindle Edition,56,2019,2019,2020/11/07,2020/11/07,,,read,,,,1,,,0,,,,,
17899948,Rebecca,Daphne du Maurier,"Maurier, Daphne du",,"=""0316323705""","=""9780316323703""",0,4.23,"Little, Brown and Company",ebook,449,2013,1938,,2020/11/07,to-read,to-read (#318),to-read,,,,0,,,0,,,,,
34523174,"Into the Drowning Deep (Rolling in the Deep, #1)",Mira Grant,"Grant, Mira",,"=""0316379409""","=""9780316379403""",0,4.01,Orbit,Hardcover,440,2017,2017,,2020/11/07,to-read,to-read (#317),to-read,,,,0,,,0,,,,,
29588376,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,"=""""","=""""",0,4.26,Spectra,Kindle Edition,752,2006,2006,,2020/11/07,to-read,to-read (#316),to-read,,,,0,,,0,,,,,
49665863,You Have Arrived at Your Destination,Amor Towles,"Towles, Amor",,"=""""","=""""",3,3.40,Amazon Original Stories,Kindle Edition,46,2019,2019,2020/11/07,2020/11/07,,,read,,,,1,,,0,,,,,
49669410,Emergency Skin,N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",4,4.06,Amazon Original Stories,Kindle Edition,33,2019,2019,2020/11/07,2020/11/06,,,read,,,,1,,,0,,,,,
49661162,Randomize,Andy Weir,"Weir, Andy",,"=""""","=""""",1,3.46,Amazon Original Stories,Kindle Edition,28,2019,2019,2020/11/06,2020/11/05,,,read,,,,1,,,0,,,,,
49680556,Ark,Veronica Roth,"Roth, Veronica",,"=""""","=""""",2,3.55,Amazon Original Stories,Kindle Edition,39,2019,2019,2020/11/05,2020/11/04,,,read,,,,1,,,0,,,,,
48639867,The Forward Collection,NOT A BOOK,"BOOK, NOT A",,"=""""","=""""",0,3.70,Amazon Publishing,Kindle Edition,277,2019,,,2020/10/23,to-read,to-read (#315),to-read,,,,1,,,0,,,,,
29246020,"Scythe (Arc of a Scythe, #1)",Neal Shusterman,"Shusterman, Neal",,"=""""","=""""",2,4.33,Simon & Schuster Books for Young Readers,Kindle Edition,448,2016,2016,2020/11/03,2020/10/10,,,read,,,,1,,,0,,,,,
48570454,Transcendent Kingdom,Yaa Gyasi,"Gyasi, Yaa",,"=""0525658181""","=""9780525658184""",0,4.19,Knopf,Hardcover,264,2020,2020,,2020/11/03,to-read,to-read (#314),to-read,,,,0,,,0,,,,,
35066358,The First Fifteen Lives of Harry August,Claire North,"North, Claire",,"=""""","=""""",0,4.02,Redhook,Kindle Edition,417,2014,2014,,2020/11/03,to-read,to-read (#313),to-read,,,,0,,,0,,,,,
22733729,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,"Chambers, Becky",,"=""1500453307""","=""9781500453305""",0,4.15,CreateSpace Independent Publishing Platform ,Paperback,518,2014,2014,,2020/11/03,to-read,to-read (#312),to-read,,,,0,,,0,,,,,
49679332,Hidden Valley Road: Inside the Mind of an American Family,Robert  Kolker,"Kolker, Robert",,"=""""","=""""",4,4.14,Doubleday,Kindle Edition,378,2020,2020,2020/10/31,2020/10/24,,,read,,,,1,,,0,,,,,
18685328,The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,"Lencioni, Patrick",,"=""""","=""""",3,4.06,Jossey-Bass,Kindle Edition,239,2011,2002,2020/10/27,2020/06/28,,,read,,,,1,,,0,,,,,
18813642,Bad Feminist,Roxane Gay,"Gay, Roxane",,"=""0062282719""","=""9780062282712""",4,3.94,Harper Perennial,Paperback,320,2014,2014,2020/10/27,2020/10/02,,,read,,,,1,,,0,,,,,
50892338,"Legendborn (Legendborn, #1)",Tracy Deonn,"Deonn, Tracy",,"=""1534441603""","=""9781534441606""",0,4.51,Margaret K. McElderry Books,Hardcover,512,2020,2020,,2020/10/26,to-read,to-read (#311),to-read,,,,0,,,0,,,,,
20174424,"City of Stairs (The Divine Cities, #1)",Robert Jackson Bennett,"Bennett, Robert Jackson",,"=""080413717X""","=""9780804137171""",0,4.05,Broadway Books,Paperback,452,2014,2014,,2020/10/26,to-read,to-read (#310),to-read,,,,0,,,0,,,,,
50548197,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",,"=""0593128486""","=""9780593128480""",0,4.08,Del Rey Books,Hardcover,336,2020,2020,,2020/10/26,to-read,to-read (#309),to-read,,,,0,,,0,,,,,
42074525,"The City We Became (Great Cities, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.02,Orbit,Hardcover,437,2020,2020,,2020/10/26,to-read,to-read (#308),to-read,,,,0,,,0,,,,,
17571466,The Troop,Nick Cutter,"Cutter, Nick",,"=""1476717710""","=""9781476717715""",0,3.78,Gallery Books,Hardcover,358,2014,2014,,2020/10/26,to-read,to-read (#307),to-read,,,,0,,,0,,,,,
43785830,Will My Cat Eat My Eyeballs? Big Questions from Tiny Mortals About Death,Caitlin Doughty,"Doughty, Caitlin",Dianné Ruz,"=""039365270X""","=""9780393652703""",0,4.14,W. W. Norton  Company,Hardcover,222,2019,2019,,2020/10/25,to-read,to-read (#306),to-read,,,,0,,,0,,,,,
43263680,Ninth House (Alex Stern #1),Leigh Bardugo,"Bardugo, Leigh",,"=""1250313074""","=""9781250313072""",0,4.05,Flatiron Books,Hardcover,459,2019,2019,,2020/10/25,to-read,to-read (#305),to-read,,,,0,,,0,,,,,
40545956,Where the Forest Meets the Stars,Glendy Vanderah,"Vanderah, Glendy",,"=""154204006X""","=""9781542040068""",0,4.12,Lake Union Publishing,Hardcover,332,2019,2019,,2020/10/25,to-read,to-read (#304),to-read,,,,0,,,0,,,,,
